Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"CC","Food Supply - Crops Primary Equivalent","39","Chad","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2012","7.75","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","40","Chile","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","99.20","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","242.97","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","41","China, mainland","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2012","347.86","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","44","Colombia","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","39.40","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","44","Colombia","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2012","41.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","46","Congo","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","42.23","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","48","Costa Rica","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","39.69","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","49","Cuba","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","127.22","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","50","Cyprus","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","132.56","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","52","Azerbaijan","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","99.41","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","53","Benin","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","52.53","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","54","Denmark","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","89.36","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","55","Dominica","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","85.71","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","56","Dominican Republic","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","42.60","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","56","Dominican Republic","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2012","50.47","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","57","Belarus","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","94.68","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","58","Ecuador","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","22.50","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","59","Egypt","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","202.19","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","60","El Salvador","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","48.33","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","63","Estonia","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","68.81","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","66","Fiji","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","36.95","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","67","Finland","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","71.29","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","68","France","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","109.08","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","70","French Polynesia","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","67.51","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","72","Djibouti","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","33.20","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","73","Georgia","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","76.10","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","74","Gabon","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","44.86","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","75","Gambia","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","34.17","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","79","Germany","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","89.21","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","80","Bosnia and Herzegovina","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","125.98","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","81","Ghana","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","31.13","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","83","Kiribati","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","60.24","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","84","Greece","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","288.16","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","86","Grenada","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","19.61","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","89","Guatemala","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","44.73","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","89","Guatemala","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2012","51.94","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","90","Guinea","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","58.66","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","91","Guyana","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","99.46","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","93","Haiti","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","39.27","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","93","Haiti","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2012","19.31","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","95","Honduras","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","38.33","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","96","China, Hong Kong SAR","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","95.22","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","96","China, Hong Kong SAR","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2012","124.80","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","97","Hungary","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","113.36","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","98","Croatia","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","98.99","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","99","Iceland","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","49.82","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","64.29","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","100","India","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2012","84.72","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","31.69","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","101","Indonesia","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2012","41.81","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","102","Iran (Islamic Republic of)","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","149.78","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","103","Iraq","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","133.10","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","104","Ireland","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","71.50","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","105","Israel","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","239.94","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","106","Italy","645","Food supply quantity (kg/capita/yr)","2918","Vegetables","2000","196.80","Fc","Calculated data"
