Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"CL","Food Supply - Livestock and Fish Primary Equivalent","2","Afghanistan","645","Food supply quantity (kg/capita/yr)","2960","Fish, Seafood","2000","0.06","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2731","Bovine Meat","2000","11.35","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2732","Mutton & Goat Meat","2000","5.99","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2733","Pigmeat","2000","4.15","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2734","Poultry Meat","2000","5.34","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2735","Meat, Other","2000","0.09","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2736","Offals, Edible","2000","3.84","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2737","Fats, Animals, Raw","2000","1.38","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2738","Milk, Whole","2000","216.51","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2740","Butter, Ghee","2000","0.43","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2741","Cheese","2000","3.41","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2743","Cream","2000","0.06","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2744","Eggs","2000","6.28","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2745","Honey","2000","0.33","Fc","Calculated data"
"CL","Food Supply - Livestock and Fish Primary Equivalent","3","Albania","645","Food supply quantity (kg/capita/yr)","2761","Freshwater Fish","2000","0.31","Fc","Calculated data"
