Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2546,Beans,2000,2000,kg,3.13,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2656,Beer,1992,1992,kg,9.25,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2656,Beer,1993,1993,kg,8.47,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2656,Beer,1994,1994,kg,8.08,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2656,Beer,1995,1995,kg,8.05,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2656,Beer,1996,1996,kg,8.16,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2656,Beer,1997,1997,kg,8.01,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2656,Beer,1998,1998,kg,8.29,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2656,Beer,1999,1999,kg,8.75,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2656,Beer,2000,2000,kg,8.18,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2658,"Beverages, Alcoholic",1992,1992,kg,0.66,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2658,"Beverages, Alcoholic",1993,1993,kg,0.58,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2658,"Beverages, Alcoholic",1994,1994,kg,0.62,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2658,"Beverages, Alcoholic",1995,1995,kg,0.64,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2658,"Beverages, Alcoholic",1996,1996,kg,0.61,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2658,"Beverages, Alcoholic",1997,1997,kg,0.64,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2658,"Beverages, Alcoholic",1998,1998,kg,0.6,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2658,"Beverages, Alcoholic",1999,1999,kg,0.62,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2658,"Beverages, Alcoholic",2000,2000,kg,0.59,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2657,"Beverages, Fermented",1992,1992,kg,25.31,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2657,"Beverages, Fermented",1993,1993,kg,25.24,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2657,"Beverages, Fermented",1994,1994,kg,25.17,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2657,"Beverages, Fermented",1995,1995,kg,25.19,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2657,"Beverages, Fermented",1996,1996,kg,25.53,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2657,"Beverages, Fermented",1997,1997,kg,26.74,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2657,"Beverages, Fermented",1998,1998,kg,26.74,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2657,"Beverages, Fermented",1999,1999,kg,26.13,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2657,"Beverages, Fermented",2000,2000,kg,25.07,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2532,Cassava and products,1992,1992,kg,68.86,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2532,Cassava and products,1993,1993,kg,69.42,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2532,Cassava and products,1994,1994,kg,69.05,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2532,Cassava and products,1995,1995,kg,67.77,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2532,Cassava and products,1996,1996,kg,68.65,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2532,Cassava and products,1997,1997,kg,68.42,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2532,Cassava and products,1998,1998,kg,68.66,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2532,Cassava and products,1999,1999,kg,66.07,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2532,Cassava and products,2000,2000,kg,67.39,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2520,"Cereals, Other",1992,1992,kg,2.7,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2520,"Cereals, Other",1993,1993,kg,2.6,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2520,"Cereals, Other",1994,1994,kg,2.7,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2520,"Cereals, Other",1995,1995,kg,2.59,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2520,"Cereals, Other",1996,1996,kg,2.78,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2520,"Cereals, Other",1997,1997,kg,2.86,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2520,"Cereals, Other",1998,1998,kg,2.83,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2520,"Cereals, Other",1999,1999,kg,2.89,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2520,"Cereals, Other",2000,2000,kg,2.88,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2614,"Citrus, Other",1992,1992,kg,4.73,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2614,"Citrus, Other",1993,1993,kg,5.01,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2614,"Citrus, Other",1994,1994,kg,4.46,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2614,"Citrus, Other",1995,1995,kg,4.42,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2614,"Citrus, Other",1996,1996,kg,4.48,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2614,"Citrus, Other",1997,1997,kg,4.56,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2614,"Citrus, Other",1998,1998,kg,4.66,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2614,"Citrus, Other",1999,1999,kg,4.67,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2614,"Citrus, Other",2000,2000,kg,4.54,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2642,Cloves,1992,1992,kg,0.01,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2642,Cloves,1993,1993,kg,0.01,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2642,Cloves,1994,1994,kg,0.01,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2642,Cloves,1995,1995,kg,0.01,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2642,Cloves,1996,1996,kg,0.01,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2642,Cloves,1997,1997,kg,0.01,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2642,Cloves,1998,1998,kg,0.01,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2642,Cloves,1999,1999,kg,0.01,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2642,Cloves,2000,2000,kg,0.01,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2633,Cocoa Beans and products,1992,1992,kg,0.11,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2633,Cocoa Beans and products,1993,1993,kg,0.1,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2633,Cocoa Beans and products,1994,1994,kg,0.12,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2633,Cocoa Beans and products,1995,1995,kg,0.12,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2633,Cocoa Beans and products,1996,1996,kg,0.12,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2633,Cocoa Beans and products,1997,1997,kg,0.13,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2633,Cocoa Beans and products,1998,1998,kg,0.12,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2633,Cocoa Beans and products,1999,1999,kg,0.13,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2633,Cocoa Beans and products,2000,2000,kg,0.14,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2578,Coconut Oil,1992,1992,kg,0.17,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2578,Coconut Oil,1993,1993,kg,0.18,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2578,Coconut Oil,1994,1994,kg,0.17,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,5100,Africa,645,Food supply quantity (kg/capita/yr),2578,Coconut Oil,1995,1995,kg,0.2,Fc,Calculated data
