Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"CC","Food Supply - Crops Primary Equivalent","4","Algeria","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2000","40.58","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","4","Algeria","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2012","40.76","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","7","Angola","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2000","112028.33","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","7","Angola","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2012","188717.83","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2000","8.05","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","7","Angola","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2012","9.06","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","7","Angola","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2000","22.04","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","7","Angola","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2012","24.83","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","7","Angola","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2000","195.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","7","Angola","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2012","219.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","7","Angola","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2000","0.01","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","7","Angola","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2012","0.02","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","7","Angola","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2000","22.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","7","Angola","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2012","24.77","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","8","Antigua and Barbuda","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2000","0.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","8","Antigua and Barbuda","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","8","Antigua and Barbuda","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","8","Antigua and Barbuda","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2000","195.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","8","Antigua and Barbuda","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2000","0.07","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","8","Antigua and Barbuda","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2000","22.02","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","9","Argentina","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2000","527000.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","9","Argentina","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2000","14.28","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","9","Argentina","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2000","39.13","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","9","Argentina","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2000","345.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","9","Argentina","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","9","Argentina","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2000","39.01","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","10","Australia","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2000","369000.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","10","Australia","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2000","19.16","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","10","Australia","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2000","52.49","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","10","Australia","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2000","461.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","10","Australia","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2000","0.12","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","10","Australia","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2000","52.04","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","11","Austria","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2000","151000.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","11","Austria","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2000","18.83","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","11","Austria","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2000","51.58","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","11","Austria","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2000","465.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","11","Austria","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2000","0.10","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","11","Austria","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2000","52.68","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","12","Bahamas","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2000","1000.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","12","Bahamas","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2000","3.36","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","12","Bahamas","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2000","9.19","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","12","Bahamas","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2000","150.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","12","Bahamas","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2000","0.05","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","12","Bahamas","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2000","16.92","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","14","Barbados","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2000","3000.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","14","Barbados","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2000","11.24","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","14","Barbados","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2000","30.78","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","14","Barbados","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2000","292.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","14","Barbados","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2000","0.06","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","14","Barbados","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2000","32.98","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","16","Bangladesh","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2000","828356.33","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","16","Bangladesh","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2012","992873.67","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","16","Bangladesh","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2000","6.26","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","16","Bangladesh","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2012","6.42","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","16","Bangladesh","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2000","17.14","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","16","Bangladesh","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2012","17.58","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","16","Bangladesh","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2000","152.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","16","Bangladesh","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2012","155.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","16","Bangladesh","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","16","Bangladesh","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2012","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","16","Bangladesh","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2000","17.14","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","16","Bangladesh","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2012","17.58","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","17","Bermuda","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2000","0.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","17","Bermuda","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","17","Bermuda","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","17","Bermuda","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2000","245.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","17","Bermuda","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2000","0.04","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","17","Bermuda","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2000","27.75","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","19","Bolivia (Plurinational State of)","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2000","30000.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","19","Bolivia (Plurinational State of)","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2000","3.53","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","19","Bolivia (Plurinational State of)","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2000","9.68","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","19","Bolivia (Plurinational State of)","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2000","87.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","19","Bolivia (Plurinational State of)","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2000","0.01","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","19","Bolivia (Plurinational State of)","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2000","9.80","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","20","Botswana","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2000","10000.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","20","Botswana","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2000","5.70","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","20","Botswana","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2000","15.61","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","20","Botswana","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2000","157.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","20","Botswana","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2000","0.01","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","20","Botswana","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2000","17.72","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","21","Brazil","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2000","2891973.60","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","21","Brazil","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2012","3531793.16","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","21","Brazil","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2000","16.57","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","21","Brazil","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2012","17.78","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","21","Brazil","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2000","45.40","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","21","Brazil","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2012","48.71","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","21","Brazil","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2000","402.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","21","Brazil","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2012","432.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","21","Brazil","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2000","0.04","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","21","Brazil","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2012","0.04","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","21","Brazil","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2000","45.48","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","21","Brazil","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2012","48.81","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","23","Belize","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2000","992.17","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","23","Belize","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2012","2853.33","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","23","Belize","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2000","4.15","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","23","Belize","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2012","8.81","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","23","Belize","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2000","11.37","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","23","Belize","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2012","24.13","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","23","Belize","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2000","100.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","23","Belize","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2012","212.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","23","Belize","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2000","0.03","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","23","Belize","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2012","0.05","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","23","Belize","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2000","11.26","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","23","Belize","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2012","23.92","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","25","Solomon Islands","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2000","1000.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","25","Solomon Islands","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2000","2.43","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","25","Solomon Islands","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2000","6.65","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","25","Solomon Islands","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2000","68.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","25","Solomon Islands","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2000","0.01","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","25","Solomon Islands","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2000","7.67","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","26","Brunei Darussalam","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2000","2000.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","26","Brunei Darussalam","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2000","6.02","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","26","Brunei Darussalam","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2000","16.50","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","26","Brunei Darussalam","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2000","204.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","26","Brunei Darussalam","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2000","0.02","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","26","Brunei Darussalam","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2000","23.02","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","27","Bulgaria","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2000","111000.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","27","Bulgaria","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2000","13.87","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","27","Bulgaria","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2000","38.01","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","27","Bulgaria","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2000","335.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","27","Bulgaria","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2000","0.04","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","27","Bulgaria","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2000","37.88","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","28","Myanmar","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2000","312148.33","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","28","Myanmar","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2012","422895.33","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","28","Myanmar","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2000","6.44","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","28","Myanmar","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2012","8.01","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","28","Myanmar","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2000","17.65","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","28","Myanmar","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2012","21.94","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","28","Myanmar","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2000","156.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","28","Myanmar","664","Food supply (kcal/capita/day)","2914","Vegetable Oils","2012","194.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","28","Myanmar","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2000","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","28","Myanmar","674","Protein supply quantity (g/capita/day)","2914","Vegetable Oils","2012","0.00","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","28","Myanmar","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2000","17.63","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","28","Myanmar","684","Fat supply quantity (g/capita/day)","2914","Vegetable Oils","2012","21.94","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","32","Cameroon","641","Food supply quantity (tonnes)","2914","Vegetable Oils","2000","123000.00","A","Aggregate, may include official, semi-official, estimated or calculated data"
"CC","Food Supply - Crops Primary Equivalent","32","Cameroon","645","Food supply quantity (kg/capita/yr)","2914","Vegetable Oils","2000","7.72","Fc","Calculated data"
"CC","Food Supply - Crops Primary Equivalent","32","Cameroon","646","Food supply quantity (g/capita/day)","2914","Vegetable Oils","2000","21.16","Fc","Calculated data"
