Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
CC,Food Supply - Crops Primary Equivalent,188,Saint Kitts and Nevis,645,Food supply quantity (kg/capita/yr),2605,"Vegetables, Other",2000,2000,kg,45.17,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,189,Saint Lucia,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,2000,2000,kg,0.93,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,189,Saint Lucia,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",2000,2000,kg,26.62,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,189,Saint Lucia,645,Food supply quantity (kg/capita/yr),2605,"Vegetables, Other",2000,2000,kg,18.04,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,191,Saint Vincent and the Grenadines,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,2000,2000,kg,1.58,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,191,Saint Vincent and the Grenadines,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",2000,2000,kg,15.04,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,191,Saint Vincent and the Grenadines,645,Food supply quantity (kg/capita/yr),2605,"Vegetables, Other",2000,2000,kg,36.99,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,220,Trinidad and Tobago,645,Food supply quantity (kg/capita/yr),2630,Coffee and products,2000,2000,kg,1.35,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,220,Trinidad and Tobago,645,Food supply quantity (kg/capita/yr),2625,"Fruits, Other",2000,2000,kg,30.8,Fc,Calculated data
CC,Food Supply - Crops Primary Equivalent,220,Trinidad and Tobago,645,Food supply quantity (kg/capita/yr),2605,"Vegetables, Other",2000,2000,kg,24.7,Fc,Calculated data
